subject_id,trial_id,task_label,shap_obj_dwell_prop,shap_scene_dwell_prop,shap_obj_fix_count,shap_scene_fix_count,shap_obj_dwell_early_ms,shap_obj_dwell_middle_ms,shap_obj_dwell_late_ms,shap_scene_dwell_early_ms,shap_scene_dwell_middle_ms,shap_scene_dwell_late_ms,shap_mean_fix_duration_ms,shap_first_fix_latency_obj_ms,shap_obj_scene_transitions,shap_transition_entropy,shap_obj_revisits,shap_scene_revisits,shap_scanpath_length_deg,shap_fixation_dispersion,shap_saccade_amplitude_mean_deg
5,77,0,-0.06903622281837513,-0.05595597975008207,-0.002776790211164374,-0.057280793001968686,0.03186653559227045,-0.008221848406299154,-0.007208683843583821,0.10887460184234234,0.008823792355152885,-0.0037750892667558276,0.003530615069195801,-0.033067474543012815,-0.013655042672321864,-0.003996298615702482,-0.0012295870072566216,-0.019529843734048168,-0.022069382278263043,-0.046782585738242205,-0.01637524336155851
5,79,0,-0.09962107273055393,-0.07578037658346141,-0.0006184501637180152,-0.06318851622044494,0.0014318844640079742,0.0016669975556497765,-0.003801219830513523,-0.08050897186222278,-0.021347688096237865,-0.0012528304305513432,0.0012375622084771032,-0.007243762992848903,-0.008625298827381023,-0.0024141516928315727,0.0021017904267922926,-0.01549637500075127,-0.03151102514864257,-0.04061581730787557,-0.04232241318233924
5,81,0,-0.10012914169154624,-0.07727071462968918,-0.008193883026157636,-0.06291447959740232,-0.0015402614836083409,0.0026886609977962487,-0.002509156935650798,-0.09409044209812072,-0.015538481846836486,-0.0029810755942831267,0.00153250968343367,-0.024295726679863433,-0.0046292074960106585,-0.002536154615870893,-0.00039434623289124785,-0.019766108098630563,-0.022687329195286914,-0.02977702280001996,-0.020936299923390442
5,107,0,-0.06638547825328453,-0.05029534340076015,-2.0649691477732703e-05,0.025739657838666802,-0.0024500694020028278,0.008381808227889202,-0.00043236983611581563,-0.11607764213705896,-0.014839927447628617,7.920508684802663e-05,0.0058863238257910325,0.04669578069056621,-0.014034269826906566,-0.0003625497608376914,-0.0009707932140734874,-0.017107459994076875,-0.008115758215828443,-0.041459810343704835,0.0016276293551433264
5,111,0,-0.05785459647892875,-0.04107084241971711,0.0009140433331980412,-0.02802519733268585,0.010898758927619805,0.012244063431930182,0.0002200671248988668,-0.05761788644107914,0.023035565280141626,0.000378835241968307,0.009670211884480502,-0.03942770319729037,-0.015498997445899674,-0.0043974898619385545,-0.0010868645947871667,-0.02438498059247475,-0.019999420610190145,-0.04505875509051366,-0.023760209298816018
5,115,0,-0.07284993659007286,-0.051660644205438276,-0.0006237513910826613,-0.0417849360232933,-0.0037316766721251205,0.004828611021002472,0.0010612520124101,-0.09891335992007493,-0.013641125646667003,0.00021206182290304444,0.0017122315559987063,-0.02905082882184589,-0.010522595757366505,-0.0017450674298727287,0.00040551495141806027,-0.021465448604540114,-0.029409794239071925,-0.03909334152162259,-0.04130872050112075
5,117,0,-0.09478614013896207,-0.06696785569734347,-0.0026025049464529298,-0.049564415854645154,0.0039903367659640835,-0.0024102722986179105,-0.007148251557132607,-0.003863836767861856,-0.02352761426823297,-0.002614589106618669,0.0014325830150866898,-0.005956163266711616,-0.014225105009767439,-0.005398784753504026,-0.0011143218057376562,-0.023461364060960378,-0.01949971613906102,0.006209393121308383,-0.010089885360400511
5,121,0,0.05862446065146223,0.04095377058313647,-0.028559630725505523,0.0318435887556926,-0.011418087510459014,-0.007499557441898424,-0.003103962375839089,0.047704322046195485,0.010761699868842897,0.0020064342837391113,-0.01506401851477194,-0.0029171967349586373,0.013541043844012137,0.0005406770530739367,6.146480822306435e-05,0.010478317308354062,0.00509544134160638,0.027173290980699816,0.010991473221522361
5,123,0,0.030791634391040313,0.01951514360353001,-0.000521580930102585,0.0029632067014601126,7.338671497276845e-05,0.004692439105642091,-0.009097938487010184,-0.0803880215662252,0.012592743887781057,-0.001435921402245585,-0.015274657602624498,-0.05430517012214999,-0.018793926419613752,-0.003623724549944632,-0.005135008940936795,0.01274401557007794,-0.005352208394908736,0.030146633754590847,0.02621197250703219
5,127,0,-0.11087242039927925,-0.07902066259202369,-0.0025811337054217043,-0.07240404216299116,0.02229724048207092,-0.0008038693086152063,0.0010251289400012634,0.10485588151580776,-0.041005441950093695,-0.01263973696170384,0.0003235950803240795,0.01891691183165836,-0.011533420316912452,-0.004795370764488123,-0.001861322034809111,-0.014993987856177156,-0.034846630369746855,-0.025299955269202475,-0.040946798012322906
5,129,0,-0.02588476826631017,-0.019742868103525,0.0030615158854346365,-0.023442719963966272,-0.004314431048282257,-0.0006770423725411715,-0.002287972529622356,-0.10565473695683625,0.008340189252513475,-0.005053685674124233,0.0041358897805755445,-0.03995888000886388,-0.019744836537709837,-0.010421551136682698,-0.001395321498893569,-0.026044123238319207,-0.02989007996529165,-0.03354573698676786,0.03133451671921059
5,130,0,-0.06504252417189706,-0.05193942073618065,-0.002021604422181712,-0.018836989527214448,-0.004724868560577721,0.005502424259494567,-0.002236353509760201,-0.07234933589893419,-0.015709266913744795,0.0023809943505111782,0.012167122285065366,0.03038634482803509,-0.015156916001473909,-0.006051596621734689,-0.0008710293976479876,-0.020556764095684885,-0.020508323382417724,0.00943984834835006,-0.0038786029952671947
5,131,0,-0.09442332403885552,-0.06664251160832334,-0.0006389521173692571,-0.05781951307245443,-0.00033121399250963737,0.0025261670219096474,0.0016827850951038619,-0.03573182160475845,0.003594772540172875,0.002781104650447411,0.008350167070382835,-0.035617559940008,-0.01163006162903118,-0.0029389236450469056,-0.0012428696433814481,-0.024395214828095247,-0.023630885562818334,-0.03824873813005694,-0.027507370182046697
5,134,0,-0.09575109286811562,-0.0727094081260125,-0.006326227577965748,-0.060907490302218294,0.001611347812989454,0.003343596683001991,-0.00244805907916855,-0.0816196632733438,-0.02089761414804652,-0.0026911563258430783,0.002100592423024655,-0.023086471409533817,-0.010713124405463308,-0.0025931874466668444,-0.00041235009632728916,-0.019219467945109946,-0.028365965658218573,-0.035971328878130045,-0.03680525961663235
5,137,0,0.02864423895593629,0.026273105866794585,-0.0076409929462750185,0.006724940712230819,-0.005167039528225062,-0.018306112544922083,-0.008312057362788769,-0.09628846592202615,0.009038116104231716,-0.0044525835554481055,-0.006217013686879844,-0.052439876706439834,-0.019423958066826046,-0.004999419959170276,-0.0004216770073082022,-0.013903445166645096,0.04635477495476726,-0.05998332013609767,-0.04135240566303073
