subject_id,trial_id,task,task_label,obj_dwell_prop,scene_dwell_prop,obj_fix_count,scene_fix_count,obj_dwell_early_ms,obj_dwell_middle_ms,obj_dwell_late_ms,scene_dwell_early_ms,scene_dwell_middle_ms,scene_dwell_late_ms,mean_fix_duration_ms,first_fix_latency_obj_ms,obj_scene_transitions,transition_entropy,obj_revisits,scene_revisits,scanpath_length_deg,fixation_dispersion,saccade_amplitude_mean_deg
54,95,RELATIONAL,0,0.703929164360819,0.29607083563918096,4,2,908.0,1077.0,559.0,712.0,0.0,358.0,602.3333333333334,42.0,4.0,1.0,2,1,43.539450677961135,1906.1794154461172,9.13323764652485
54,102,RELATIONAL,0,0.7132003798670465,0.28679962013295346,7,4,874.0,1099.0,280.0,188.0,0.0,718.0,287.1818181818182,334.0,4.0,1.0,2,1,44.847027899619505,1344.8425211877702,4.72594465009144
54,103,RELATIONAL,0,0.30372945638432364,0.6962705436156763,3,10,961.0,0.0,0.0,139.0,971.0,1093.0,243.3846153846154,278.0,2.0,1.0,0,1,75.35031969520617,1643.472909887922,7.363771294949399
54,104,RELATIONAL,0,0.5693919115507711,0.430608088449229,6,4,1359.0,255.0,343.0,0.0,668.0,762.0,343.7,59.0,5.0,0.9709505944546686,2,2,41.07053293799293,1470.9691626520878,4.766631057314555
54,105,RELATIONAL,0,0.5567069660333909,0.4432930339666091,4,6,1268.0,475.0,191.0,145.0,688.0,707.0,347.4,225.0,6.0,1.0,2,3,56.71095271964452,2001.5874426307346,6.86338031201317
54,111,RELATIONAL,0,0.2862380146644106,0.7137619853355894,4,7,838.0,129.0,0.0,498.0,1234.0,799.0,322.3636363636364,286.0,5.0,0.9709505944546686,2,2,68.41543851545433,1858.3104010819861,7.7779249404454704
54,113,RELATIONAL,0,0.6878335112059765,0.3121664887940235,6,3,848.0,1730.0,0.0,321.0,293.0,556.0,416.44444444444446,39.0,3.0,0.9182958340544896,1,1,34.232583837160135,983.8588852688422,4.408902860248265
54,120,RELATIONAL,0,0.7710948905109489,0.2289051094890511,5,4,2122.0,250.0,269.0,0.0,0.0,784.0,380.55555555555554,55.0,1.0,0.0,0,0,42.77215180323054,1927.8699040714316,5.605003133452878
54,122,RELATIONAL,0,0.8368111289459604,0.1631888710540396,5,2,883.0,2245.0,0.0,610.0,0.0,0.0,534.0,226.0,3.0,0.9182958340544896,1,1,52.44448170640645,1732.0467106865221,9.385837773064745
54,138,RELATIONAL,0,0.6872487076392878,0.31275129236071225,7,5,1021.0,408.0,964.0,171.0,623.0,295.0,290.1666666666667,59.0,6.0,1.0,3,2,52.139751597282164,882.4320972460148,5.093292108550358
54,139,RELATIONAL,0,0.6811594202898551,0.3188405797101449,7,4,1393.0,1004.0,0.0,0.0,240.0,882.0,319.90909090909093,42.0,3.0,0.9182958340544896,1,1,53.23636004517464,2709.1871740101565,5.738065613569505
54,140,RELATIONAL,0,0.924700693131695,0.07529930686830498,8,5,748.0,1382.0,805.0,113.0,0.0,126.0,244.15384615384616,232.0,3.0,0.9182958340544896,1,1,34.78946498798335,1326.3191902017998,2.990924670828721
54,141,RELATIONAL,0,0.8901292596944771,0.10987074030552292,7,1,783.0,1062.0,1185.0,0.0,374.0,0.0,425.5,55.0,2.0,1.0,1,0,15.786571103247976,326.74336854615575,2.269304094755927
54,143,RELATIONAL,0,0.720988339811216,0.279011660188784,8,5,1370.0,668.0,497.0,0.0,440.0,565.0,277.0769230769231,58.0,4.0,1.0,2,1,49.41250871509861,2312.5881169565887,4.39129783602968
54,144,RELATIONAL,0,1.0,0.0,6,0,1279.0,1368.0,1207.0,0.0,0.0,0.0,642.3333333333334,85.0,0.0,,0,0,7.64640704464027,282.92179838252116,1.5314640113461186
54,149,RELATIONAL,0,0.9576227390180878,0.04237726098191214,3,2,3666.0,0.0,0.0,164.0,0.0,0.0,774.0,328.0,1.0,0.0,0,0,28.490833720025616,1411.222453229823,7.263454610451725
54,152,RELATIONAL,0,1.0,0.0,8,0,1276.0,1840.0,600.0,0.0,0.0,0.0,464.5,37.0,0.0,,0,0,10.531262999985728,416.5028867773638,1.5086289533336656
54,154,RELATIONAL,0,0.5528228060368922,0.4471771939631079,7,6,1002.0,908.0,0.0,151.0,459.0,990.0,275.2307692307692,289.0,3.0,0.9182958340544896,1,1,59.53739994406553,1368.8950890826186,5.4578773445578594
54,155,RELATIONAL,0,0.604325312214438,0.395674687785562,5,7,533.0,530.0,921.0,494.0,805.0,0.0,273.5833333333333,285.0,5.0,0.9709505944546686,2,2,47.123502115829716,1804.146339847282,4.54059927744836
54,159,RELATIONAL,0,0.7048799380325329,0.2951200619674671,4,4,1348.0,1106.0,276.0,373.0,0.0,770.0,484.125,472.0,2.0,1.0,0,1,11.951107995222253,399.79590105452576,1.713390628924353
54,169,RELATIONAL,0,0.3353500432152118,0.6646499567847882,5,4,0.0,570.0,594.0,1718.0,0.0,589.0,385.6666666666667,1829.0,3.0,0.9182958340544896,1,1,9.291457277610158,152.38332225017268,1.1639441176401852
54,191,RELATIONAL,0,0.3534605525491313,0.6465394474508687,2,7,1143.0,98.0,0.0,171.0,1085.0,1014.0,390.1111111111111,256.0,4.0,1.0,1,2,49.965164171472004,1696.9735565507947,6.66653345148641
54,197,RELATIONAL,0,1.0,0.0,9,0,1371.0,1120.0,1339.0,0.0,0.0,0.0,425.55555555555554,44.0,0.0,,0,0,14.635467200593132,360.6549304929697,1.8392880235395022
54,198,RELATIONAL,0,0.38688421713209914,0.6131157828679008,5,8,730.0,0.0,503.0,556.0,800.0,598.0,245.15384615384616,344.0,5.0,0.9709505944546686,2,2,96.00478961346408,3001.826812737085,10.576325542225309
54,206,RELATIONAL,0,0.42248488180318855,0.5775151181968114,4,5,1039.0,0.0,498.0,180.0,1339.0,582.0,404.22222222222223,287.0,3.0,0.9182958340544896,1,1,34.04931135935936,1735.6037170103086,4.38387044850943
54,208,RELATIONAL,0,0.9538377492488391,0.046162250751160885,7,1,1087.0,1091.0,1314.0,169.0,0.0,0.0,457.625,265.0,1.0,0.0,0,0,12.405628573335228,577.0456106190342,1.779045915478363
54,212,RELATIONAL,0,0.576136710405859,0.423863289594141,5,6,1496.0,287.0,105.0,70.0,521.0,798.0,297.90909090909093,186.0,5.0,0.9709505944546686,2,2,50.2580932526138,2321.524310857018,5.371010002791936
54,215,RELATIONAL,0,0.26599939338792844,0.7340006066120716,4,10,565.0,312.0,0.0,594.0,831.0,995.0,235.5,293.0,4.0,1.0,1,2,79.67713185361409,1707.0097105736254,7.3441462022251836
54,216,RELATIONAL,0,0.9562618853572399,0.04373811464276012,5,1,1048.0,2164.0,308.0,161.0,0.0,0.0,613.5,352.0,1.0,0.0,0,0,12.605024822414155,583.0743691845834,2.5308108334933435
54,220,RELATIONAL,0,0.3644432490586337,0.6355567509413663,4,1,0.0,1079.0,247.0,2363.0,0.0,0.0,743.6,2465.0,1.0,0.0,0,0,13.328129262844103,1091.6469049101913,3.3461878755861605
55,11,RELATIONAL,0,0.897742363877822,0.10225763612217796,6,3,1140.0,895.0,1345.0,190.0,195.0,0.0,418.3333333333333,43.0,2.0,1.0,1,0,29.916136365880284,928.5228244666662,3.825434362198137
55,13,RELATIONAL,0,0.3605123398937832,0.6394876601062168,7,8,623.0,284.0,247.0,382.0,829.0,836.0,213.4,56.0,5.0,0.9709505944546686,2,2,57.02979097432224,2484.9534252907674,4.4446782329600865
55,15,RELATIONAL,0,0.5212285456187895,0.4787714543812105,8,11,1412.0,182.0,137.0,0.0,695.0,895.0,174.78947368421052,55.0,3.0,0.9182958340544896,1,1,70.17863923858962,2427.5802224557474,4.470197139655819
55,20,RELATIONAL,0,0.31432973805855163,0.6856702619414484,4,14,730.0,227.0,63.0,460.0,967.0,798.0,180.27777777777777,70.0,4.0,1.0,2,1,72.74430258312992,1538.1278154351753,4.961499796019553
55,21,RELATIONAL,0,0.7664027149321267,0.2335972850678733,9,4,1244.0,454.0,1012.0,0.0,536.0,290.0,272.0,45.0,4.0,1.0,2,1,43.267456540790974,1157.083644983198,3.7859599459625515
55,24,RELATIONAL,0,0.49615839243498816,0.5038416075650118,10,10,627.0,531.0,521.0,911.0,215.0,579.0,169.2,204.0,7.0,0.9852281360342515,3,3,71.08417668416759,1525.0931031005941,4.306625767094827
55,25,RELATIONAL,0,0.7365721182860592,0.2634278817139409,9,7,1662.0,658.0,121.0,0.0,176.0,697.0,207.125,39.0,3.0,0.9182958340544896,1,1,63.39971397972391,2435.138023204122,4.715522751585721
55,29,RELATIONAL,0,0.6397101449275362,0.36028985507246375,7,9,1405.0,603.0,199.0,0.0,426.0,817.0,215.625,43.0,4.0,1.0,2,1,71.64580573127931,1477.9256738092092,5.510128707885509
55,30,RELATIONAL,0,1.0,0.0,6,0,1425.0,1117.0,1366.0,0.0,0.0,0.0,651.3333333333334,33.0,0.0,,0,0,10.278045934044815,212.5004575158474,2.0609170778614767
55,33,RELATIONAL,0,1.0,0.0,13,0,1633.0,877.0,1329.0,0.0,0.0,0.0,295.3076923076923,53.0,0.0,,0,0,12.04318974501762,157.5140663912626,1.0072846197002763
55,39,RELATIONAL,0,0.6905816356657809,0.3094183643342191,10,6,1280.0,498.0,561.0,0.0,553.0,495.0,211.6875,54.0,6.0,1.0,3,2,50.335011338343854,1298.3956845211587,3.588382391500103
55,44,RELATIONAL,0,0.742399565689468,0.25760043431053203,8,3,1445.0,458.0,832.0,0.0,522.0,427.0,334.90909090909093,50.0,6.0,1.0,3,2,39.7808870231212,1021.4821265871326,4.1441872345863455
55,58,RELATIONAL,0,0.8178378378378378,0.18216216216216216,7,4,968.0,1430.0,628.0,179.0,495.0,0.0,336.3636363636364,50.0,2.0,1.0,1,0,33.38434331583485,850.85560105944,3.43517562453222
55,61,RELATIONAL,0,0.8972639484978541,0.10273605150214592,8,2,1018.0,2327.0,0.0,248.0,135.0,0.0,372.8,32.0,2.0,1.0,1,0,35.15649359319563,1101.9328926935616,4.031969188328611
55,65,RELATIONAL,0,0.35617214043035106,0.6438278595696489,6,4,778.0,0.0,480.0,1671.0,0.0,603.0,353.2,119.0,3.0,0.9182958340544896,1,1,30.875492758078853,1069.1903813657034,3.5150092878824535
55,71,RELATIONAL,0,0.5316421167484997,0.4683578832515003,5,6,742.0,1207.0,0.0,584.0,272.0,861.0,333.27272727272725,37.0,3.0,0.9182958340544896,1,1,37.6844671137401,980.318365017265,3.9089259819789364
55,82,RELATIONAL,0,0.7052005943536405,0.2947994056463596,11,10,1342.0,691.0,340.0,0.0,339.0,653.0,160.23809523809524,51.0,4.0,1.0,2,1,74.37018972183019,953.9775283348665,4.344554715790176
55,84,RELATIONAL,0,0.9535135135135135,0.046486486486486484,7,1,1080.0,1566.0,0.0,129.0,0.0,0.0,346.875,30.0,2.0,1.0,1,0,8.712743748125385,434.58239675843396,1.2470325109446325
55,85,RELATIONAL,0,1.0,0.0,3,0,1607.0,1265.0,1116.0,0.0,0.0,0.0,1329.3333333333333,43.0,0.0,,0,0,1.518505665004366,114.26933096855004,0.7592861654000854
55,86,RELATIONAL,0,0.8991903891355445,0.10080961086445547,5,1,2110.0,1063.0,270.0,0.0,0.0,386.0,638.1666666666666,50.0,1.0,0.0,0,0,7.558960138483746,356.3248096891374,1.5139005198814681
55,90,RELATIONAL,0,0.3319112627986348,0.6680887372013652,5,10,856.0,246.0,65.0,650.0,693.0,1006.0,234.4,49.0,3.0,0.9182958340544896,1,1,56.58550998883628,1337.8400054856252,4.403724250989831
55,91,RELATIONAL,0,0.34448617275520654,0.6555138272447935,5,22,961.0,48.0,0.0,187.0,799.0,934.0,108.48148148148148,50.0,3.0,0.9182958340544896,1,1,103.3884203754556,1966.6086416365372,5.575133091346648
55,92,RELATIONAL,0,0.710387323943662,0.289612676056338,10,10,1433.0,779.0,209.0,0.0,228.0,759.0,170.4,34.0,5.0,0.9709505944546686,2,2,64.24526209008323,2009.4289764013602,3.7852667289674424
55,106,RELATIONAL,0,0.21959858323494688,0.7804014167650531,4,15,378.0,366.0,0.0,771.0,1267.0,606.0,178.31578947368422,55.0,3.0,0.9182958340544896,1,1,74.0232239152752,1739.587493268072,4.796494075182016
55,107,RELATIONAL,0,0.5723177237700059,0.42768227622999405,7,11,998.0,0.0,933.0,148.0,1052.0,243.0,187.44444444444446,41.0,4.0,1.0,2,1,72.6675568709046,2655.712410753903,4.954552919678783
55,108,RELATIONAL,0,0.2420814479638009,0.7579185520361991,4,10,725.0,131.0,0.0,516.0,869.0,1295.0,252.57142857142858,51.0,3.0,0.9182958340544896,1,1,58.4514693804323,2158.7481348493366,4.928544939084673
55,113,RELATIONAL,0,0.44743059657412876,0.5525694034258712,9,9,1009.0,319.0,187.0,249.0,625.0,997.0,188.11111111111111,44.0,8.0,1.0,4,3,81.8506995765142,3792.237682287653,5.839123213014464
55,116,RELATIONAL,0,0.7053597867930116,0.29464021320698847,10,5,1039.0,942.0,366.0,0.0,793.0,202.0,225.13333333333333,54.0,6.0,1.0,3,2,49.115913460704505,1473.7272603804274,3.7388465381739584
55,117,RELATIONAL,0,0.28829409867784583,0.7117059013221542,5,23,409.0,0.0,485.0,576.0,990.0,641.0,110.75,29.0,3.0,0.9182958340544896,1,1,86.19179069258736,4159.543018409459,3.9694296232998583
55,119,RELATIONAL,0,0.6756307180482395,0.32436928195176046,7,6,1848.0,325.0,264.0,0.0,450.0,720.0,277.46153846153845,39.0,3.0,0.9182958340544896,1,1,42.429670695479466,1574.1723881152066,3.7054807960209466
55,121,RELATIONAL,0,0.37054545454545457,0.6294545454545455,4,10,649.0,370.0,0.0,498.0,153.0,1005.0,196.42857142857142,262.0,4.0,1.0,1,2,67.41613184208406,2050.4635776085033,5.875336873913493
55,130,RELATIONAL,0,0.7716867469879518,0.2283132530120482,10,6,466.0,774.0,1322.0,649.0,109.0,0.0,207.5,212.0,5.0,0.9709505944546686,2,2,58.08952514828397,1666.0228623758994,4.240478103965845
55,132,RELATIONAL,0,0.07214680744092508,0.927853192559075,1,2,0.0,287.0,0.0,2500.0,0.0,1191.0,1326.0,2573.0,2.0,1.0,0,1,2.903669088094012,144.51913368132256,1.4520676298575363
55,135,RELATIONAL,0,0.3838782412626832,0.6161217587373168,6,10,1254.0,108.0,0.0,0.0,1177.0,1009.0,221.75,51.0,1.0,0.0,0,0,52.98654226394006,2282.6195739259674,3.806362236122462
55,140,RELATIONAL,0,1.0,0.0,4,0,2438.0,0.0,1298.0,0.0,0.0,0.0,934.0,43.0,0.0,,0,0,3.7618847770947017,212.98239885545067,1.254362156646282
55,161,ITEM,1,0.8517717067892886,0.14822829321071138,10,4,1144.0,1227.0,778.0,175.0,0.0,373.0,264.07142857142856,41.0,5.0,0.9709505944546686,2,2,33.572437026830244,505.3634712758728,2.6585350834208494
55,162,ITEM,1,0.8952532484752055,0.10474675152479448,9,2,1372.0,874.0,1077.0,0.0,395.0,0.0,342.8181818181818,39.0,2.0,1.0,1,0,23.198685981870653,541.7381004749184,2.3517597191195603
55,163,ITEM,1,1.0,0.0,3,0,1547.0,2449.0,0.0,0.0,0.0,0.0,1332.0,47.0,0.0,,0,0,2.6088699405133515,121.059489508258,1.3046040214812968
55,164,ITEM,1,1.0,0.0,3,0,3719.0,0.0,0.0,0.0,0.0,0.0,1239.6666666666667,44.0,0.0,,0,0,1.0180607736552774,50.26778292306127,0.5090404314690955
55,165,ITEM,1,1.0,0.0,3,0,3998.0,0.0,0.0,0.0,0.0,0.0,1332.6666666666667,37.0,0.0,,0,0,1.3086412319984018,116.11567508308242,0.6543419504130806
55,166,ITEM,1,0.7726884779516359,0.22731152204836416,6,3,1462.0,53.0,1201.0,0.0,799.0,0.0,390.55555555555554,58.0,2.0,1.0,1,0,14.152101173449024,375.74483695720966,1.777919045600275
55,167,ITEM,1,1.0,0.0,6,0,2309.0,471.0,1062.0,0.0,0.0,0.0,640.3333333333334,37.0,0.0,,0,0,4.238320647158715,98.09598615641725,0.8480353906528921
55,168,ITEM,1,0.7478991596638656,0.25210084033613445,13,3,1130.0,609.0,1020.0,430.0,337.0,163.0,230.5625,30.0,4.0,1.0,2,1,28.580048523850888,548.9381200508581,1.9456646930182362
55,169,ITEM,1,0.32591623036649214,0.6740837696335078,7,10,644.0,114.0,424.0,1058.0,753.0,764.0,224.7058823529412,46.0,4.0,1.0,2,1,22.36365527007551,866.9159918724876,1.4156762482903407
55,170,ITEM,1,0.8649885583524027,0.13501144164759726,6,1,1923.0,1101.0,0.0,0.0,0.0,472.0,499.42857142857144,38.0,1.0,0.0,0,0,8.459794646242608,442.07203158660826,1.4124613775978752
55,171,ITEM,1,0.4660734149054505,0.5339265850945495,6,3,951.0,725.0,0.0,31.0,1889.0,0.0,399.55555555555554,36.0,3.0,0.9182958340544896,1,1,23.23625151673398,946.1013932278308,2.9443581738427365
55,172,ITEM,1,0.9594304137560451,0.04056958624395486,6,1,1892.0,1137.0,542.0,151.0,0.0,0.0,531.7142857142857,37.0,2.0,1.0,1,0,16.061252791392807,576.6622061484521,2.6940469881157365
55,173,ITEM,1,1.0,0.0,6,0,1505.0,1833.0,609.0,0.0,0.0,0.0,657.8333333333334,36.0,0.0,,0,0,4.329338683676257,115.73928676123771,0.8662634426551336
55,174,ITEM,1,1.0,0.0,6,0,1661.0,1142.0,1157.0,0.0,0.0,0.0,660.0,37.0,0.0,,0,0,2.411825936469876,48.5525745970285,0.48243357608778403
55,175,ITEM,1,0.88732747804266,0.11267252195734002,4,1,3536.0,0.0,0.0,449.0,0.0,0.0,797.0,55.0,2.0,1.0,1,0,2.499310154882149,133.59723321686386,0.624920439665645
55,176,ITEM,1,1.0,0.0,6,0,1401.0,2545.0,0.0,0.0,0.0,0.0,657.6666666666666,39.0,0.0,,0,0,4.529811869394537,185.9137133061651,0.9064156579481203
55,177,ITEM,1,0.899417278946035,0.10058272105396504,4,1,1570.0,1980.0,0.0,397.0,0.0,0.0,789.4,62.0,2.0,1.0,1,0,6.266861876201175,395.313554196646,1.5681813754450968
55,178,ITEM,1,0.6684656900539707,0.3315343099460293,6,1,1753.0,848.0,0.0,0.0,0.0,1290.0,555.8571428571429,33.0,1.0,0.0,0,0,7.587693632286852,241.63436853137335,1.2664155024624615
55,179,ITEM,1,1.0,0.0,6,0,1977.0,779.0,1212.0,0.0,0.0,0.0,661.3333333333334,56.0,0.0,,0,0,2.616845482102612,123.06656735279489,0.523456452698549
55,180,ITEM,1,1.0,0.0,6,0,1448.0,1614.0,879.0,0.0,0.0,0.0,656.8333333333334,40.0,0.0,,0,0,4.4787198173626335,133.1549582248872,0.8961820762465239
55,181,ITEM,1,1.0,0.0,12,0,1202.0,1965.0,627.0,0.0,0.0,0.0,316.1666666666667,56.0,0.0,,0,0,19.1288764664638,290.5219695651261,1.7551864478792454
55,182,ITEM,1,1.0,0.0,6,0,1967.0,545.0,0.0,0.0,0.0,0.0,418.6666666666667,56.0,0.0,,0,0,8.670383682965479,208.37608428032237,1.7372603879687372
55,183,ITEM,1,0.13835014222911818,0.8616498577708818,2,6,535.0,0.0,0.0,1733.0,423.0,1176.0,483.375,39.0,1.0,0.0,0,0,13.044560805789722,399.5935782489226,1.8714336396471558
55,184,ITEM,1,0.9723926380368099,0.027607361963190184,6,2,2141.0,542.0,1121.0,0.0,0.0,44.0,489.0,52.0,1.0,0.0,0,0,8.381287482568313,424.1905716904975,1.1994226062948679
55,187,ITEM,1,1.0,0.0,6,0,2031.0,1139.0,586.0,0.0,0.0,0.0,626.0,34.0,0.0,,0,0,7.3680930899369965,221.07804232894776,1.4755712286539713
55,188,ITEM,1,0.9587251828631139,0.041274817136886105,11,1,1377.0,1263.0,1030.0,0.0,158.0,0.0,319.0,36.0,2.0,1.0,1,0,16.385648701062607,464.1555569336377,1.499754986517258
55,189,ITEM,1,1.0,0.0,7,0,2395.0,675.0,881.0,0.0,0.0,0.0,564.4285714285714,51.0,0.0,,0,0,4.947236555428949,144.81046712475197,0.8250378353026505
55,191,ITEM,1,0.9543003122338916,0.04569968776610843,11,1,1046.0,1117.0,1199.0,0.0,161.0,0.0,293.5833333333333,40.0,2.0,1.0,1,0,14.5806752205173,442.7301922159063,1.3326558974907068
55,192,ITEM,1,1.0,0.0,8,0,1011.0,1809.0,793.0,0.0,0.0,0.0,451.625,54.0,0.0,,0,0,7.456296304683291,311.5834626905321,1.066660225902774
55,193,ITEM,1,1.0,0.0,4,0,3992.0,0.0,0.0,0.0,0.0,0.0,998.0,46.0,0.0,,0,0,2.7309432812440915,125.91513897154005,0.9104676486770952
55,195,ITEM,1,1.0,0.0,5,0,2624.0,0.0,1366.0,0.0,0.0,0.0,798.0,39.0,0.0,,0,0,1.5933683682674789,57.575081415487425,0.39836616138500347
56,9,ITEM,1,0.8863828587538766,0.11361714124612349,5,2,945.0,2168.0,0.0,133.0,0.0,270.0,506.7142857142857,225.0,3.0,0.9182958340544896,1,1,20.33175776453683,679.744592102653,3.4236196079238406
56,10,ITEM,1,0.667460553736231,0.33253944626376897,5,3,1922.0,320.0,0.0,0.0,0.0,1117.0,419.875,30.0,1.0,0.0,0,0,45.40704870552216,2666.8439526151524,6.840857557649873
56,11,ITEM,1,1.0,0.0,4,0,3945.0,0.0,0.0,0.0,0.0,0.0,986.25,59.0,0.0,,0,0,5.060290958125929,259.33971928727016,1.6877388860855609
56,13,ITEM,1,1.0,0.0,8,0,1176.0,1164.0,1193.0,0.0,0.0,0.0,441.625,37.0,0.0,,0,0,13.513327107275567,365.4115564043559,1.939288948561685
56,14,ITEM,1,1.0,0.0,6,0,1457.0,2159.0,285.0,0.0,0.0,0.0,650.1666666666666,50.0,0.0,,0,0,7.386950793659047,207.57390250221712,1.4793578158841978
56,15,ITEM,1,0.9522411953041622,0.04775880469583778,8,1,1434.0,2135.0,0.0,0.0,0.0,179.0,416.44444444444446,36.0,1.0,0.0,0,0,28.807832027896396,1883.8096403962904,3.677544447954383
56,16,ITEM,1,0.4637517630465444,0.5362482369534556,4,5,1506.0,138.0,0.0,0.0,921.0,980.0,393.8888888888889,35.0,3.0,0.9182958340544896,1,1,61.260145031216034,1924.2549793621429,8.465872039792115
56,17,ITEM,1,0.5467229072031149,0.45327709279688516,4,6,1424.0,0.0,261.0,0.0,707.0,690.0,308.2,31.0,3.0,0.9182958340544896,1,1,81.15028945170812,3616.454756293096,10.870678028233323
56,18,ITEM,1,0.8449720670391061,0.15502793296089384,7,3,1052.0,250.0,1118.0,0.0,444.0,0.0,286.4,37.0,2.0,1.0,1,0,59.70620224637548,2274.2988598367792,7.2977087355234325
56,19,ITEM,1,0.710192023633678,0.289807976366322,5,6,976.0,1428.0,0.0,291.0,170.0,520.0,307.72727272727275,163.0,6.0,1.0,2,3,44.65411461941303,1154.6349706063913,4.703422207038684
56,20,ITEM,1,0.9522105801175569,0.04778941988244314,4,1,1353.0,2373.0,0.0,187.0,0.0,0.0,782.6,262.0,1.0,0.0,0,0,7.466592281278344,314.1222094981506,1.869128465994194
56,21,ITEM,1,1.0,0.0,3,0,3960.0,0.0,0.0,0.0,0.0,0.0,1320.0,37.0,0.0,,0,0,2.3105148124804953,178.19450047630522,1.1553748351880753
56,22,ITEM,1,1.0,0.0,3,0,1294.0,2678.0,0.0,0.0,0.0,0.0,1324.0,45.0,0.0,,0,0,6.3335548782828734,277.47938662178126,3.169197794341914
56,23,ITEM,1,0.7771548703573932,0.22284512964260686,7,2,1350.0,405.0,463.0,0.0,329.0,307.0,317.1111111111111,40.0,3.0,0.9182958340544896,1,1,41.11550615983323,1206.9682110561155,5.368036263583747
56,24,ITEM,1,0.9770781552057443,0.02292184479425573,5,1,1635.0,1903.0,0.0,0.0,83.0,0.0,603.5,84.0,2.0,1.0,1,0,31.253918750992934,1544.9805948295923,6.403858711128126
56,25,ITEM,1,0.960022844089092,0.03997715591090805,7,1,797.0,1247.0,1318.0,140.0,0.0,0.0,437.75,535.0,1.0,0.0,0,0,14.40334446459783,312.59063183517054,2.0683008366083433
56,26,ITEM,1,0.8229461756373938,0.17705382436260622,4,2,1611.0,1294.0,0.0,0.0,426.0,199.0,588.3333333333334,42.0,3.0,0.9182958340544896,1,1,28.6420332965352,1104.8487063847247,5.8456820101370734
56,27,ITEM,1,1.0,0.0,5,0,2261.0,334.0,1094.0,0.0,0.0,0.0,737.8,37.0,0.0,,0,0,6.121875270133849,213.08322057095154,1.5318352486555595
56,28,ITEM,1,1.0,0.0,3,0,3962.0,0.0,0.0,0.0,0.0,0.0,1320.6666666666667,44.0,0.0,,0,0,4.548180022157399,225.00724432782158,2.274985971344539
56,30,ITEM,1,1.0,0.0,3,0,3306.0,0.0,314.0,0.0,0.0,0.0,1206.6666666666667,39.0,0.0,,0,0,4.195009882479464,295.6403896628468,2.0982079313905397
56,31,ITEM,1,0.6108611825192802,0.38913881748071977,3,4,1661.0,240.0,0.0,0.0,253.0,958.0,444.57142857142856,54.0,1.0,0.0,0,0,33.33502632769081,2190.706245458046,5.713312098790708
56,32,ITEM,1,1.0,0.0,9,0,1516.0,1833.0,433.0,0.0,0.0,0.0,420.22222222222223,32.0,0.0,,0,0,20.66480221186459,396.0226943553166,2.6110186672955358
56,36,ITEM,1,0.9704579025110783,0.029542097488921712,8,2,1025.0,2260.0,0.0,0.0,100.0,0.0,338.5,42.0,2.0,1.0,1,0,52.766107689864576,2234.9503987784606,6.3093395036842725
56,37,ITEM,1,1.0,0.0,6,0,744.0,0.0,1319.0,0.0,0.0,0.0,343.8333333333333,56.0,0.0,,0,0,7.554781488439573,255.1056308451121,1.5130612912215529
56,38,ITEM,1,1.0,0.0,9,0,1222.0,1201.0,1185.0,0.0,0.0,0.0,400.8888888888889,32.0,0.0,,0,0,9.399834245693004,191.1490838191435,1.1775803246327623
56,41,ITEM,1,1.0,0.0,11,0,1361.0,1478.0,893.0,0.0,0.0,0.0,339.27272727272725,59.0,0.0,,0,0,18.34211693397246,366.45869044894476,1.8498778930443207
56,42,ITEM,1,0.3561643835616438,0.6438356164383562,3,5,520.0,0.0,0.0,0.0,254.0,686.0,182.5,32.0,1.0,0.0,0,0,48.94376628726401,1876.8189843219063,7.440168052889261
56,43,ITEM,1,0.7557204700061843,0.24427952999381572,3,4,2444.0,0.0,0.0,0.0,0.0,790.0,462.0,34.0,1.0,0.0,0,0,51.769223764192894,2063.802293244196,9.247314806709241
56,44,ITEM,1,0.9614706623016872,0.038529337698312766,2,1,3818.0,0.0,0.0,153.0,0.0,0.0,1323.6666666666667,221.0,1.0,0.0,0,0,4.336796200456297,273.315678291605,2.1691748252942906
56,91,RELATIONAL,0,0.5486270022883295,0.4513729977116705,9,4,988.0,172.0,758.0,402.0,911.0,265.0,268.9230769230769,31.0,6.0,1.0,3,2,50.950319382477595,1058.6578915725745,4.547311516475029
56,93,RELATIONAL,0,0.4262485481997677,0.5737514518002322,6,6,998.0,314.0,156.0,581.0,643.0,752.0,287.0,38.0,5.0,0.9709505944546686,2,2,64.35997927286408,1223.3937747021291,6.5479799317167
56,94,RELATIONAL,0,0.9091399299002426,0.09086007009975734,9,1,1253.0,1011.0,1108.0,0.0,337.0,0.0,370.9,31.0,2.0,1.0,1,0,34.58078902864803,1003.1576578084589,3.9617788128937987
56,96,RELATIONAL,0,0.41308243727598565,0.5869175627240143,3,9,588.0,0.0,795.0,750.0,803.0,381.0,279.0,244.0,6.0,1.0,2,3,79.49597625916167,3264.790138201178,8.647003543786651
56,101,RELATIONAL,0,0.40444444444444444,0.5955555555555555,5,5,504.0,952.0,0.0,749.0,653.0,742.0,360.0,34.0,3.0,0.9182958340544896,1,1,50.709429041588656,836.4754378491934,6.027891960052393
56,102,RELATIONAL,0,0.37976782752902155,0.6202321724709784,5,5,852.0,293.0,0.0,357.0,557.0,956.0,301.5,58.0,5.0,0.9709505944546686,2,2,40.470438050228836,1108.024279192915,4.690875355311625
